Username,sentiment
dhamu_kundan,0.5
dhruvhuja,0.100000001
dianestephaniec,0.300000012
dikya23,0.300000012
dilandaboin1,0.400000006
dilyanantonov,0
dixxam,0.400000006
dog_in_noodles,-0.200000003
dogan916,0
dogzoty,-0.200000003
dokidok200920,0.300000012
domdagoat69,0
dontdienosaurs,-0.200000003
dpooooooo,0.300000012
dpuvrghese,0
dragen19,0.400000006
dravenhilliard1,0.100000001
dreyes0515,0.100000001
drpatrickbennie,-0.400000006
drquezadamd,0.200000003
dsqfahim,0.300000012
duhdesantis,0.200000003
e2AbdulXD,0
edcben1,0.300000012
edgar92117339,-0.100000001
eli_pneuma,0.100000001
eliana_paola_92,0
elmikuvi,0.300000012
elumalai_786,0.100000001
emma19802010,-0.100000001
emma_nuellll,-0.100000001
emon8_,0.300000012
espindolapm,0.300000012
evanjanovsky,0
everttonribeiro,-0.300000012
ex_ce_pt_ion,0
ezeizaguirre,0
ezravilluri,0.200000003
f_chhawniwala,0.300000012
fab3F_official,0.5
fahidul_islam3,0.300000012
faizyshah,-0.400000006
fakemshow,0.100000001
fanchtoken,0
farah_huseynli,0.600000024
fdrgergo,0.899999976
fedeboston,0.5
feipongsapak5,0.5
feliperoodrigss,0.400000006
fernandesloh17,0
fivetroop,0.400000006
fizikci10947389,0.899999976
fmedinar07,0.100000001
fp3217,0.100000001
franco07_luis,0.300000012
francotelle1973,0.300000012
frankacam86,0
fraurhee,0.100000001
fruitonpizza,-0.100000001
furkangomez13,0
furnitacture,0.300000012
gabii_jardiim,0
gabribabey,0.200000003
gabrielrisco,0.300000012
gamaplayz,-0.300000012
garciae_k,0.400000006
garnali8,0
garzaniz,0.300000012
gatoo_9228,0.300000012
gbd67512020,0.100000001
gdragonkissme,
gemtausag,0.699999988
geoffHulten,0.400000006
getab_desta,0.300000012
ghaiiam,0.5
gonpereyra94,0.300000012
googoobb2,0.100000001
gpbolde,0.200000003
greenyatora,0
grisarillo,0.5
grylledtacos,-0.600000024
gs311090,0
guolian78791776,0.300000012
gywp0_c,0.300000012
h05enryg,-0.100000001
h11gamer,0
h8everything_,-0.5
hamza_zubairi7,-0.200000003
hana20220501,0.100000001
hand_bul,0
haroon0122,0.200000003
harshpa34130604,0.300000012
hasan111_md,-0.200000003
hasnathasan10,-0.300000012
hassan_hnng2,0.300000012
hauerxing,0.200000003
haveagr8day_,0.300000012
hbeaqq,0.300000012
hbeifen,-0.400000006
hbpoyraz,0
hecker2007,0.200000003
hergeorg,0.800000012
heyjasur,-0.100000001
hkohjani_25,-0.300000012
hm_ameer01,-0.100000001
hobbiabbas,0
hodgietech,0.5
holidayjunior_,-0.600000024
hontakku,0
horizonltdco,0.300000012
horror96311,0.200000003
hosomijun,0
hy_siam,0.200000003
i_wantbobuk,-0.600000024
iamPSaimbi,0.300000012
iam_peter_stark,-0.200000003
iamthorynn,0
ianmarch31,0.600000024
idaho4me,0.200000003
idktbhjk,0
imJagadeesh_,0.200000003
imRSnaresh,-0.100000001
im_vikay,0.100000001
imarjunrbhatt,0.300000012
immaterialbrat,-0.300000012
imumeruru,0.800000012
indalecito,0.200000003
inigolv,0.100000001
irina65742021,0.400000006
isack_orozco99,0.200000003
itarianmicky,0
its_sayan01,0.100000001
itswasif20,0.400000006
itzel_rp31,0
iurchyk777,0.400000006
iury_vibe,0.200000003
ivaniuxxx,0.200000003
ivanjay205,-0.100000001
ivanovic,0
ixpl0re,0.300000012
izzy81509332,-0.400000006
jacho_man,0.400000006
jangranitincr7,0.300000012
jashehonfroy666,0.200000003
jastinbrent,-0.800000012
javieroswaldopc,0
jdf005,-0.100000001
jennstargoddess,0.200000003
jeremyvigilante,0.300000012
jesusvaz13,0.200000003
jhchai80,0.100000001
jiaowodingdaren,-0.300000012
jignesh455,0
jonathanmurrell,-0.300000012
jorgearmandohr,0.600000024
jorgeayalag27,0.200000003
jorgeburgueno,0.100000001
joselin84,0.100000001
jouejati_bilal,0.100000001
jovxnnivllgs,0.200000003
js_realworld,0.200000003
jsullivan2015,0.200000003
juank_22000,0.5
juanpamtzj_,0
jungalex2,-0.200000003
jus_sarcastic,0.100000001
justjohn8511,-0.400000006
justlikeares,-0.100000001
jynim555,0.300000012
k_khidde,-0.200000003
kabeerqadir786,0.300000012
kaciots,0
kafamiznslgzl,0.100000001
kamil_wie,0.300000012
kanii_03,0
kapiljhajhari14,-0.800000012
karayazma12,-0.100000001
karimaziz12_,-0.5
karlstoll1,-0.200000003
kartikaybhat_,-0.100000001
kartikkhanna_16,-0.600000024
kashmirkhan44,-0.200000003
kathy_vra_,0
kay_vibey,-0.899999976
kaylev14,0.100000001
kayovaz_,0.300000012
kcmaki_ttgan,0.100000001
kconfere,
kcrutch328,0.200000003
kenkung8964,0
kennyS_____,0.400000006
khaled11356,-0.200000003
khemSieu,0.100000001
khwanhathai_93,0.300000012
kirn0709,0.699999988
kitty_kwong,0.200000003
kkkkonglq1999,0.300000012
knp_ray,0.200000003
kobe2444145,0.200000003
kqu3lqj8AEiZLID,0.200000003
krpalekondrej_,0.300000012
krtshtc97,-0.400000006
kuvacovak,0.5
kyoasu2,0.100000001
l20leonard,0
l3P9uEffWYsZcIf,0
l_pyrotechnic,0.200000003
labaguna,-0.200000003
lauta_ruizd,0.100000001
lbmj4,0
lcsorvasi,-0.400000006
leang_kem,-0.300000012
leewayneh1,-0.100000001
lenidca01,0.400000006
leo_EE2000,0.300000012
leo_chinho,0.100000001
leobrochado,0.300000012
leowong16362194,-0.800000012
lexniskey,0
liambarry__,0.400000006
liatamir1,0.400000006
lincolnbazan,0.300000012
little_blueboyy,0
lixieleepookie,0.300000012
lleemile,0.100000001
lolsir8,0.300000012
lorenahincapie,0.200000003
lp3341,0.600000024
lualcruz,0.100000001
luiferpl,0
luis_jacome93,0
luke701209,-0.800000012
lulup_62,0.100000001
luti_hs,0.200000003
lux56006935,0
lxy24950847,0
lynnjm7,0.600000024
lynyrdsdev,0
m0nkey_D_LUFFY1,0.300000012
m_remiu20,0
mac1point0,-0.200000003
macjef21,
macpille,0.600000024
magneaus,-0.100000001
mahsanomerjaide,-0.800000012
maithesita,0.300000012
majoul_rayen,-0.200000003
maliksh54304249,0.400000006
mammanknt,0.400000006
manasmn,0.300000012
manisahukar96,0.100000001
mannyem97,0.100000001
manojrana5775,0.300000012
mansoortk,0.300000012
maoo17,-0.600000024
marcelgdp,0.5
marieli73226495,0.400000006
marihyss,0.300000012
marim38000851,0.200000003
markstockwell60,0.200000003
marta_reis1,0.200000003
masakigrain718,0
matthew_brenden,0.100000001
mattk3lvin,-0.100000001
mcdeniomili,-0.5
mdevroot,0.100000001
meb4two,0
mehmetaras2112,0
mehradpanky,0.300000012
memratte,0.200000003
mendez_kennethe,0.100000001
mershsrh,
mh_2411,-0.5
mi_9ja,0
midoahmed214,0.300000012
miguelspina,0.200000003
miguelzinhoo__,0.200000003
mihirmahajan27,-0.300000012
mikeymoet,-0.100000001
mineharukung,0.200000003
mis_129,0
mixalisgames10,0
mjbruder,0.100000001
mkmehtab27,0.300000012
mockingjay1907,0
moezesh,0.300000012
mohamadawawdy,0.300000012
mohanck94,-0.100000001
mohibur_sabbir,-0.300000012
moicortez69,-0.5
monacious007,-0.600000024
monica32788256,-0.200000003
monillo311,0
mppfav,0.100000001
mr___zx__,-0.100000001
mrapcustoms,0.600000024
mraridugmailco1,-0.200000003
mrgspb,0.699999988
mrlarishin,0.200000003
mrtech00101110,0.100000001
ms85558555,0
msopjulia,0
muskytp2,0.300000012
mustafaegilmez3,0
mutaawejonkan,-0.300000012
mvcky_,0.100000001
mwango_noel,-0.100000001
mxstifq,0.400000006
n0s3game,0.100000001
n_mecury,-0.300000012
nabianhaiyou1,0.100000001
nagayu__,0.300000012
nakatapclife,0.300000012
nameisa_ABHAY,0.100000001
nataliechik920,0.899999976
nationeye,0
naveen_baggi,-0.100000001
nawab2590,0.300000012
nazim__shahad_,-0.100000001
nbc2850,0.100000001
ndyakanoff,
neel2426,0.5
nerddevboy13,0.100000001
newlyholmes,-0.400000006
newsonlyyyy,-0.100000001
nia_ak0711,0.200000003
nidhibajaj07,0.200000003
nilesh_tiwari24,-0.5
nishantshah817,0.300000012
nmDYNZBxkZNR5d0,0.300000012
no9cri,0.200000003
noahwerkelin,0
noone291997,0.100000001
notty_staff,0
ntwana_sash,-0.100000001
nuanqipianzi,0
nunek0695,0.100000001
nytion,-0.100000001
obra_digital,0.400000006
octopus_eng,0.200000003
ohmyessk8,0.300000012
omon_san,-0.400000006
ompawarsrk,0.100000001
onyebekemedia,-0.100000001
pEDO0ouMcfBdhy9,0.200000003
paltonplex,0.100000001
pankajbhaibaria,0.699999988
pappy_dinero,0
pas_20001,-0.100000001
pattonii10,0.400000006
patyaguilera,0.200000003
paul66974054,0
paulpinkuu,0
perezz_melinaa,0
phatchy_p,0.200000003
phil_ezra,-0.100000001
platjames,
podblast33,-0.200000003
pongpak2010,0.200000003
popeye_1070,0.300000012
powernftt,0
priyan_sugeeth,0
ps_erikar,0.100000001
pstamatiadis,0.200000003
purosupi_fam,0.100000001
qqqmakk,0.200000003
questleadpastor,0.200000003
qvIQR7Rbegop3I4,0.300000012
qxc222,-0.400000006
raYmondStjoNes,-0.200000003
rafa1211,0.300000012
rafal_perz,0.200000003
rageside24,0.100000001
rahulagg7,0.100000001
rajeshkb_tech,0.200000003
rajput_vinit143,0
ram_tangula,0.100000001
rasal_harish,0.200000003
raulinver,0.5
raynivea,0.200000003
rdvanKUDDAR,0
readdustin,0.200000003
realalfern,0.5
realsantagada,0
realshub69,-0.400000006
realvikoo,0.100000001
realzachdillon,-0.100000001
reddezi,-0.100000001
redondob69,0
rejoycemax,0
rhaiven,0
riccoramseur,0.100000001
rice_qi,0.100000001
ritciebobby,0.300000012
riverar76,0.400000006
robduddy,0
robertdaatos,0.400000006
roeXQKKJbgLLdKg,0.300000012
rohitsonigitian,0
ronpoole2001,0.200000003
rortunocab,0
rui_von_couto,-0.5
ryannoltemeyer,-0.699999988
s9_quiroz,-0.5
sahilll_23,-0.300000012
saizotic,0.300000012
sakuraop1077,0.300000012
salaheddinagri_,0.699999988
saldinz,0.300000012
sale_y7,0.300000012
saliox1,0.300000012
sameerk21687529,0.100000001
samiwazir,0
sanea_alex,0.300000012
sanjaychawla27,0.899999976
sarah_gallup2,0
satch98729948,0.100000001
satouseinan,-0.200000003
savagehrma,-0.800000012
sawantshubham6,0.699999988
saxtosa,0.300000012
scottzhu530,0.200000003
scribzilla,0
sebapereira12,0.200000003
serchdo,0.300000012
sgdiazg,0.100000001
shaheer_zaidi,-0.100000001
shahmeer55,0.100000001
shakib_02,-0.5
shauryanayak,-0.300000012
shilinguo,0
shuangmendongm1,0.300000012
sibpalll,
sid_aslekar,-0.100000001
sidelinebeats,0
sign_coral,0
silwal_sulabh,0
siosoto_app,0.300000012
sjd35714240,0.300000012
sjj_solutions,0.200000003
skyn_sex,-0.100000001
smeten38,0
sofyanalma2,0
soniialang,0.200000003
sonisachin2411,-0.400000006
soumya300845744,0.899999976
souravdas_sona,0.5
sourinc4,-0.300000012
spacex_rid,0.300000012
spfcmagrinn,-0.200000003
spottynba12,-0.300000012
sridevithavase7,0.200000003
ssamrat_b,0.300000012
stacksspamv_,0
staxitall,-0.200000003
stephanthomas23,-0.200000003
stiglu78,0.300000012
subodh_admane,0.200000003
sudeep_lingan,0
sufyansuri571,-0.800000012
sugadee86,-0.200000003
superjzzzz,0.899999976
suzy65604248,0.600000024
t_______07o1,0.100000001
taichi061311,0
taikotomoya0412,0.100000001
tangieren,0
taniamedina71,0.300000012
tanjiroo184,0.300000012
tayfunzeki,0.100000001
tchap21,-0.200000003
te_natta42,0.100000001
techscusemeoffl,0.300000012
tedi_ant,0.300000012
teheca_app,0.200000003
teng2080,0.300000012
teoj_0428,0.300000012
termibrator_bbq,0.600000024
tevvy1974,0.899999976
tghgkk1,0.899999976
the_anta9on1st,-0.200000003
thematin_,-0.300000012
thi_lxm,0.200000003
thiagooliverflu,0
thutaoo1313,0
tigranendinyan,-0.800000012
till_frd,0.300000012
tml06231986,0
toledovendrell,0.300000012
toloncho22,0.100000001
tomasesapellido,0
toyyibolawale4,0.699999988
tribunadephb,0.100000001
tswapnil976,0.300000012
tuanedakidd,-0.800000012
tusharmun7,0
tylerbetz_dr,0.300000012
ueryer,0.400000006
ulisesmillan_1,0.100000001
urstrulyashu1,0.200000003
userhenzo,0
v_karpiv,0.699999988
valroma,0.200000003
vantephoria_twt,0
varadvatharkar,-0.100000001
varmaanil306,0.100000001
varun0512,0.100000001
venueflexdesign,0.5
vicky33450,0.600000024
vikashp06488863,0
vinitcontact,0.200000003
vinods1010,-0.200000003
vishalzinder17,-0.400000006
vishmaypatel1,-0.100000001
vpmanivellore,0.800000012
vu2tr,0.300000012
waikikiguru,-0.200000003
wangyao57765234,0.300000012
wannapa_jeab,0.200000003
wasiur0,0
webadent_net,0.400000006
weeswolf,0
who_is_zaidL,0.200000003
whoareu1234569,0
wildip700,0
with1689,0.100000001
wz3399,0.300000012
xevin1008,-0.100000001
xina_uiui,0
xleonx891,0
xsurge4400,0.5
yGcbyx222C8pP7B,0
yangzongyue2,0.300000012
yashwantsenani2,0.100000001
yemen23144,0.100000001
yeshuazz,0
ymoin3,0.300000012
ynwakoppite,-0.100000001
yqhshaq,0.200000003
yqxeno,0.899999976
ysf_dmrx21,0.300000012
yy83179316,0.300000012
zandre_bester,0.300000012
zelloufi4,-0.400000006
zuberSayyad15,0.300000012
zunjing_li,0
zxSqrEovIsOfHSx,-0.200000003
