Username,sentiment
lisaray56,0.300000012
lizette_vasquez,0.600000024
lmohlman,0.300000012
loboalbarran,0.100000001
lopeza313,0
lordstheking,-0.200000003
lqxyyds,0.200000003
lucas03070815,0.100000001
lucyliu272,0.300000012
luismavalosII,0.400000006
luizvaloes94,-0.100000001
lunarlasso,0.100000001
luoxiaobao1994,0.300000012
lusuikhan,0.600000024
m_i_K2,0.300000012
ma4kp,0.5
ma_dr11,0.100000001
macrosoh,0.400000006
madebyspook,-0.400000006
madongseogsike1,0
mahmoud_zadah,0.100000001
mamadee0729,0.100000001
mamadukes1019,0
mambwetzulu42,0.899999976
manoftechdotcom,0
manuelpaz93go,0.600000024
marenco_adrian,-0.100000001
mariei23,0.400000006
marilynbmonroe,0.300000012
marina_rawrrrr,0.5
marlianaana6,0.5
marta_elenaF,0.5
marvelousgb,0.400000006
mashood1621,0.300000012
massrie06885464,0
mattybraps191,0.400000006
mav_222,0.100000001
mazharkhattak12,0
mc90461146,0.100000001
mcgoldmchoi,-0.200000003
mcuseance,0
meaning201,0
medcamra2020,0.300000012
megsmick,0.300000012
meiiiiiilin,
mesbahsofiane6,0.300000012
metalmax1103,0.100000001
mewilli,0.5
mhae_enterina,0.800000012
mhmdbda08552051,0.300000012
mhmwdly48162793,0.400000006
mhp_bns,0
mi_9ja,0
mianidrees95,-0.200000003
mianraza96,0.899999976
micahshippee,0.300000012
mich_wisdom,0
mikebustasix,-0.200000003
mikoli355,0.400000006
mili201189,-0.800000012
milx_liss,0
misionera38,0
missaudreyrein,0.100000001
misstrin79,0
missytowing,0.5
mkgc666,0
mmaryja1,0.699999988
mmkellyv03,0.300000012
mms197,0.200000003
mnvikes40,0.5
moisesjonasschi,0.300000012
moistbits19,0.100000001
molly5_manuel,-0.300000012
mooncat_163,0
moonmaguz,0.300000012
moshesimmonss,0
mototech3601,0
mr_cheeks78,0.200000003
mrhotflim,0
mrmo4real,0
mrravisharma,0.200000003
mrsperez2009,0.899999976
msjawbreaker,0.800000012
msoudalazoomy,0.200000003
mstmartindumais,0.100000001
msufyan74133626,
mtessa_2121,0.699999988
muhdilyaswazir2,0.200000003
mungajoni,-0.300000012
musammusawa,0
muskarhin1990,0.300000012
mustaphaguia,0.200000003
muv4rdspuukiiy1,0
mvulane_tebogo,-0.100000001
mwebe_edward,0.300000012
myspacedha,0.899999976
mzzeeshan93,0
namelez18,0
nanjie58783796,0.800000012
narbin5,0
naveed_awan59,0
nbisk5,0.5
nealt36,0.699999988
negociomidas,0.300000012
nela_parapat,0.600000024
nena911,0
newsgroupinky,0.100000001
nextstop1derlan,-0.200000003
nffcnnr,0.100000001
nfplabrat,0.400000006
ngariBoniface1,-0.5
ngovantinhtinh,0.300000012
niceguystef,-0.100000001
nichole_winger,0.600000024
nilsonpinheiro1,0.899999976
nitha_jenong92,0.200000003
nmmkprasad,0
no1noahhhh,-0.600000024
nobutomo_nepos9,
noebrian,0
nolhan2006,0.100000001
nookieman187,0.100000001
noooaaahhhhhhh,0.600000024
nuleumi,0.300000012
nurudini_adamu,
nycwebfed,0
obsessivebitxh,-0.200000003
ogah_benard,0.100000001
oladips_r,0.100000001
olajidebayo,0
onurcansu46,0
onyeomaisaac,0
oops8888,0.5
orod75,0.200000003
osasu_ekogiawe,-0.200000003
oscarnsx,0
oshaileshmohan,-0.100000001
osmkarthik,0.400000006
othman88aa,0.300000012
otroeliezerb,0.100000001
oucha1225,-0.899999976
ov6BSyRAKB9mVnA,0.300000012
oxanallanapiny,0.100000001
p_suvapat,0.300000012
palmer_dameon,-0.100000001
pam__becker,-0.200000003
pamdobhar,0.300000012
papasterling11,-0.699999988
pastelhemmings,-0.200000003
pattmatt1966,0.400000006
patty4899,0
pauliepascua,0.200000003
pedro_armstrong,0
pedro_malkomes,0.300000012
peggyr2006,0.300000012
permanadzaki,0.100000001
peter_steyne,0.300000012
pettif,0.400000006
phamducquy2009,-0.100000001
pho_op,0.400000006
pit_bull_mama,0.200000003
pixel_exists,0.400000006
player_medium,-0.200000003
poposmann,-0.400000006
poshbrazilian,0.400000006
powerswlee91,0.100000001
pr1992_,0.100000001
praisey_nice,0.400000006
prajesh_ps18,0
prashant1991,0.100000001
primedatalink,0
princessducky15,0.5
proletarian1871,0.400000006
punrl2mJ44MfG7o,0.200000003
queenx3z,0.5
quepler452b,-0.100000001
quick83292021,0
quoctran94,-0.100000001
qyVJLk11LrggbE5,0.300000012
r_klassen,0
r_mahan,-0.5
r_pritus,0.300000012
r_saintcilus,0
rae_jez,0
raj147us,0.300000012
randytinklemuff,0
rav8_,0.300000012
rcast8625,0
readyto_fish,0.699999988
reallyfecrystal,0.400000006
rebecahmaebelle,0.5
reviewmagician,0.400000006
rfin,0.100000001
rg9mike,0.200000003
ricaree21_3,0.699999988
richardmukarage,0.400000006
ricketycastanet,0.200000003
ridwan_shekoni,0.400000006
riyank,0.300000012
rjabkowski,0.5
rmanrman6,0.200000003
rnhill1219,0.400000006
robertkiruik,0.800000012
robhova63,0.400000006
robinatkinson84,0
rock_maicon,0.600000024
rocketnerd69,-0.600000024
rockylabestia,0
rogeriosilvaso7,0
ronaldjb,0.100000001
ronmurphy670,0.100000001
rotego7,-0.200000003
rotzie72,0
rousselcardin,0
rouxges,-0.5
roviesti,0.699999988
rphirpara,0.300000012
ruel_flores0901,0
rusciano_c,0.5
rutoka_25,0.400000006
ryparker12,0.100000001
rzoo23,0.800000012
sa_ket07,0.899999976
saadmusa007,0
saamsinister,0.400000006
saestusae,0.400000006
saidy_sam001,-0.699999988
salsanukke,
samaz_94,0.200000003
samuelferland73,0.100000001
samueljackrtx,0.300000012
sandtaha1,0.400000006
sborron,0.300000012
sdbarbee,0.400000006
sdk1124,-0.400000006
seandjsullivan,0
semmem1,0.300000012
septnite53,0.300000012
sergey_rybalkin,-0.300000012
seyohn_t618,-0.699999988
shafiusanituku1,-0.100000001
shahporan3343,0.100000001
shashukishvili,0.100000001
shawnme86236428,0.400000006
shebaringz,0.300000012
shekhriyaj66,-0.400000006
shellyjpink,0.200000003
sheloves_havana,0.600000024
shephard12,0.300000012
shiokeizu,0.5
shumidayonn,0.100000001
simonthegayest,-0.300000012
sinanisy9050,0.899999976
sinhaakther19,0.5
sir_Doz,0
siri7019,0.100000001
siriluk25,0.100000001
sjhogan329,0.300000012
skottieroc,-0.400000006
sleeksilver47,0.300000012
smaj_sam,-0.100000001
sofija_duroska,0
softie134,-0.100000001
sol_mon1,0
solodoloyktv,0.100000001
solonoche8822,-0.600000024
soul_le_sultan,0
spankykillmoves,-0.200000003
srikumarramani,0
srupji,-0.400000006
stacej518,0.300000012
stacy64479425,0.600000024
stcaraballo,0.400000006
stellatella88,-0.200000003
steph383838,0.200000003
stephen260us,0
steven_876,-0.300000012
stickdrives,-0.200000003
storff76,-0.200000003
streamerperson,-0.100000001
strivin4freedom,-0.300000012
strmlndhrzns,0
suckling_adam,0
sudharsansudhe2,0.300000012
suesnow2469,0.200000003
sunilku94669829,0.300000012
supertaylorguy,0.300000012
surfergirlmeli,0.200000003
sweetestboy02,-0.100000001
sy_aysa2003,-0.5
sylasksa,0.200000003
tPDg3FpMqtZLj3o,0.300000012
tafadzwachimbo5,-0.300000012
tague_kathy,-0.100000001
tahara_andy,-0.300000012
tahsin2k06,-0.100000001
tahuaciiiiii,0.5
talibm008,0.200000003
tank776,0.200000003
tankedflopeed,-0.200000003
tara_shippee,0.400000006
tarabella_21,0.400000006
tarlyng,
tasrn777,0.5
tayo_makinwa,0.300000012
teahyung1002,0.100000001
techdynmx,0
technical_badal,0.300000012
telechain,0.100000001
terif11,0.5
thamemeweaver,0.200000003
the_sybe,-0.100000001
thebelovedalexa,0
theblinkster710,0.200000003
thechaddad2,0.100000001
thee5rockstar,0.100000001
theoldboy21,-0.100000001
therealbrdillin,0.300000012
thestrangesober,0
thienminhng14,0.699999988
thisislonghoang,0.200000003
thisusero,0.300000012
thomas27126474,-0.400000006
threeyedragon,0
tiancris_cruz,0.200000003
timothy_wappy,0.300000012
tindian4ever,-0.100000001
tipton1116,0.300000012
tkufakunesu,0.200000003
tlc569,0.400000006
tobi_akinwunmi_,0.100000001
tonon_luh,0.899999976
tonymt777,-0.200000003
travelblurb,0.400000006
travelingfools,0.400000006
trenthamende,0.400000006
tridevsingh_,0
tubby_media,0.100000001
tuh1759,-0.200000003
tweet24197237,0.100000001
tylerdu13821007,-0.300000012
uhm_alphabet,-0.200000003
ukotikor,0.200000003
umairsh38540062,0.800000012
umutmilena,0.300000012
ushehiii,-0.200000003
utamimaris1,0.899999976
vampmuseeternal,0.300000012
vandykemark,0.100000001
vaneceher,0.300000012
vermashweta083,0.200000003
veroniccasdad,0.300000012
viclen1954,0.200000003
vijayvlr2k2,0.200000003
vonrickstr,0.300000012
voyageruno,0.300000012
vrod318,-0.200000003
vv2win,0.300000012
w8M02IX6lcW4SwI,0.600000024
wadjeny96,0.400000006
wahidishere,0
wajih_88,0
waleedkhateeb2,0
wangzikun18,0.300000012
wannab_dazzling,0.100000001
water_is_cool_,0.300000012
waywardkenpachi,0
weTFYFMiXlJ7T4C,0.300000012
weeziestoy,0.200000003
wellpues,-0.100000001
westernmainepc,0.200000003
whoisstanleyP,-0.200000003
wiggsalot,0.100000001
wilhelmdcarter,-0.5
willaby33,0.300000012
williamtwo,0
wishingwell51,0.100000001
wisia64,0.600000024
woixryu,0.200000003
wolfster981,-0.5
wyas_gladys,0.100000001
xMLGDabz,0.300000012
xSaraxKibx,0.300000012
xXion87x,0.5
xbotsgotnogames,-0.200000003
xi_putin,-0.100000001
xkamyarx,0.200000003
y33zyfan,0.400000006
yahiaabunasser0,0.200000003
yalan_dunya2017,0.300000012
yamaha3446,0.600000024
yankeebeth,0.200000003
yarimaArewa,-0.100000001
yeforthree,0.300000012
yerimannaira,-0.400000006
yhanez_baba,-0.200000003
yhung_o,-0.800000012
yk1ron,-0.600000024
yocto_233,0.400000006
yourxbae0,-0.100000001
zaeem441,0.300000012
zakirtai,0.899999976
zenaidkline,0.400000006
zeusbear2,0.5
zicelex,0.200000003
zipextechnology,0.400000006
zitichamp,0.200000003
zoey58767700,0.300000012
