Username,sentiment
fabianofrazao,0.300000012
facts_elon,-0.300000012
fahadraza1008,-0.100000001
faisalluddin,0.200000003
faith_anzaki,-0.100000001
faiz_athman,-0.100000001
faizan_tayyab,-0.100000001
falodun_tunde,-0.100000001
farrahcarbonell,0.200000003
fauxblue4280,0.100000001
fauzanahmedm,0.200000003
faz09rab,0.5
fea47817702,0.100000001
fedexvalverdex,-0.200000003
fernaveira94,0.699999988
fight05254,-0.100000001
filmakerchen,0.100000001
fish_ballish,0.100000001
fjdslxq0120,0.300000012
fkxvzgxlfeb,0.100000001
footomax,0
francesco199703,0
francoenriquezf,0
franklin_dc999,0.899999976
fritt_z,0.899999976
fu_yug,0.800000012
funtik33275671,-0.200000003
fv3R6y43l5uRipe,0
fwin1,0.100000001
gamilovinuk,0
gbhunter4,0.300000012
geekhelper977,0.200000003
georgeotim12,0
gervasio_jason,0.5
ghosttdx,0.5
gistellcom,0.100000001
giulio13036519,0.100000001
giuse_salvadori,0.100000001
gk1210639,0.100000001
gohkuanyew,0.800000012
goigoida,0.100000001
gokarna_n,0.200000003
goo_goo_bonds,-0.100000001
guitarmusiclov1,0
gunjo33,0.400000006
gvonder,-0.200000003
gzh20050817,0.300000012
h_quan204,0.400000006
hafenwind,0.200000003
hamaratkoala__,0.300000012
han2org0819,0.300000012
hansyong3,0.400000006
haris_malik18,-0.100000001
harris91_,0.100000001
harsh_adatia,0.100000001
haseeb_9618,-0.200000003
hate527,0
hatsan_709,0.100000001
haydee2003,0.100000001
hdd07587,0.300000012
hdudue14715146,0
helge_fischer,0.5
henggeben,0.300000012
heyuxua80546518,0.400000006
hihowyoudoing26,-0.800000012
hiironotawamure,-0.100000001
hikaruhwa,-0.5
hmsm2005minamam,0.300000012
hobergmalte,0
hollywood081470,0.200000003
hrishikeshw,0.300000012
hryuru,0
htc_clk1,0
htet__lin,-0.699999988
huoyuan666,0.400000006
hussainbanegar,-0.200000003
hwnb666,0.300000012
iMohammed_Usman,0
iTech_16,0.100000001
iabubakarzahid,0
iam__alwin,0.300000012
iamvickel,0.300000012
ibook_apple,0.100000001
ibrahim809044,0.800000012
ibrarikun,0.100000001
id7om_89,0.300000012
iftt2030,0.200000003
ig_prateek,0.200000003
igyeong_im,0.200000003
ilonkaChile,0.300000012
imragu09,0.300000012
imranfarooq678,0.200000003
imshubhamchavda,0
ipad_mini_6,0.300000012
ipzNe1jGS7Zy7d1,0.300000012
irmas4babies,0.200000003
iroiroselling,0.100000001
isarthak_,0.300000012
isham_07,0.400000006
itisFlxme,-0.300000012
its_bhupendra,-0.200000003
itsahamad,-0.5
iupzssn,0.899999976
j_s2803,0.300000012
jameyiii,0.100000001
jannatul_nayeam,0.100000001
janoside69,0.600000024
jay_burse,0.100000001
jayfrom69,-0.200000003
jayshri90991420,0
jayvyas92,0.300000012
jeancarIos_,-0.100000001
jeet_shuva,-0.200000003
jesseoliveira,0.100000001
jestoni_myco,0
jijodon4,-0.200000003
jmlylmezgpozn,0.400000006
joalcuco,0.300000012
joaosilva06_,0
jockkie,0.400000006
joedunne1,0.100000001
johnjksn,-0.200000003
jonas_kg,0
jonaskalheirog3,0
jordon_torres,-0.300000012
jphillips6546,-0.100000001
jrasb,0
julioccastro,0.100000001
jun_74,0.300000012
ka_silvvaa,-0.200000003
ka_wahu001,0.100000001
kadabenchertane,0.100000001
kainbin,0.200000003
kaju10pa,0
kalarasigan1,0
kalogerogiannis,0.200000003
kaltroz,0.200000003
kane__kure__,0
kannusayala6,0.400000006
kaushal_anjalie,-0.400000006
kaylaelliott666,0.600000024
kb7qlt,0.200000003
kc_bishwas,0.200000003
kcdrzb,0.100000001
ke_cha_ke_cha,0
kevin36524,0.400000006
khushjyot,-0.200000003
kingmarstar,0.300000012
kings_sonu786,0
kirill_rub,0.100000001
kizzlock,0.899999976
kkxnyaa_,-0.100000001
klim9d61,0
kocheki_viran_,-0.100000001
kollibro2,-0.800000012
kotatata_KO,0.200000003
kousik__samanta,0.100000001
kovalenkogary,-0.200000003
krish16924505,0
kufusoto,-0.100000001
kutiican,-0.400000006
kwyche055,0
kywwu,0.400000006
lAXQj664oKu7IW8,0.100000001
laceced047,-0.400000006
ladpharez,0.600000024
laicikangsatu,0
lapuciomastre,0.300000012
leandroamarch,-0.200000003
lephare_a_on,-0.800000012
lexterdron,0.600000024
lgndinesh,-0.400000006
liaoyuj27557903,0
lileo728,0
litt007,0.200000003
lizzyvilchis,0.400000006
lneyra_bz,-0.5
long35716700,0.300000012
lorenzo_piludu,0.200000003
lorenzozompi,0.5
losted1122,-0.300000012
lrmantovani10,-0.5
luk_hmee,0.100000001
luttiano_souzza,0.300000012
luwenlong0918,0.899999976
lvqhlllgz,0.100000001
lyahmdalsady2,0.300000012
malvadoilha,0
malz_ak,0.699999988
mamathavattem31,0.200000003
mandalo29746194,0.300000012
manoj6192001,0.899999976
manuel_gv23,0.100000001
maqdesi991,0.300000012
masashi_imamura,0.200000003
masdim73,0.300000012
masih_davinder,0
mathesh12245523,0.300000012
matmahmoudi,0.200000003
mausistraus,0.100000001
mayankITlorist,0
mayuge_38108805,0.300000012
mehdi_Boughanim,0
mehdi_adham,0.100000001
mesutuan13,0
metaverse0430,0.300000012
mhmdmhm10128375,0.300000012
mhyuda,0.300000012
miant789,-0.200000003
michaelrnorris,0.5
miclauster,0.300000012
mikebubbleguy,-0.5
milaniya_uk,0
minchun2014,-0.600000024
mingprangtip1,0.899999976
mirrorstd,0.200000003
missemkat23,0.100000001
mithun_saha007,0
mnpaloma,0.899999976
mohamma08454280,0.300000012
mohammedalaae19,0
momiamlate,0.899999976
montashirarman,0.400000006
motimewasted,0
mouskatoodle,-0.100000001
mpchhaba,0
mr_tabrez_004,0.699999988
mravfy,0.800000012
mrr_david_,0.100000001
mt23_dev,0.200000003
mtabraizuddin,0.100000001
mtfamily4,0.100000001
muni_kunj,0.300000012
mustafasakim80,-0.600000024
myfasw999,0.5
myselfjahanzaib,0.300000012
mysideofme_,0
nIlK8Dajm7PjnhO,0.300000012
nagasaibaba,0.200000003
nantusarkar,-0.300000012
narayanbugslife,-0.100000001
naresh_ratan,0.100000001
natashaasif941,0.300000012
natioushka5,0
nawalkns,0
nazar_ro_,0
ndnstnwndr,0.800000012
neelavanand,0
neerajshandliya,0.100000001
ngomo_real,-0.300000012
ngosse31,0.100000001
ngurinziraabra4,0
nikk0castro,0.100000001
nitty215,0.400000006
notagudgamer,0.200000003
nurali_yusuf,0.600000024
nxrxxhk,0.100000001
nyamekye2020,-0.400000006
oba9jun,0.300000012
omarfarukartist,0.200000003
onur_durmaz,0
opaloyama,-0.100000001
opticahcc,0.300000012
oscarfaceG92,0.200000003
overhead_films,0.300000012
ovmpntc,-0.899999976
pa_armendariz,0
pantovic6,-0.200000003
pasindu9617,0
paulfitzgerald0,-0.200000003
pavankumar3999,-0.100000001
pawantimilsina,0.100000001
pedram_veisi,0.400000006
peegetti,0.5
pepitopro365,0.200000003
peterpayne_2k,0.300000012
pezcgkezgerx,0.200000003
pokokoyumi,-0.100000001
prashanthQR,0
princeRaymond70,0.200000003
ptx19pp,0.300000012
qamarsultan01,0
qfsreserve,-0.200000003
quazz66,0.100000001
r6Wxm3FitTAtBKr,0.300000012
r8n3EVlL,0.300000012
r_hindalekar,0.300000012
r_ysufjon,0
rachansalian,-0.200000003
rafaelferriol,0.300000012
rahat_689,0.800000012
railtongs,0.400000006
rajeshj_kumar,0
rajhankrish59,0.400000006
rajuharshnikhil,0
ramanprikitiwww,0
ramesh_bharti07,0.400000006
rami_rae71,0
ramjinaidud,0.100000001
ramos_sampedro,0.300000012
rangeroverman99,0.300000012
ravooris,0
rawiaSalah3,0.300000012
realEricBaisden,-0.200000003
realaminem,-0.200000003
regman001,0
revlisamorgan,0.899999976
richie67,0.100000001
rikibatta2000,0.300000012
rkhmqehi,-0.200000003
rmi14014810,0
rohit3love3love,-0.300000012
rohitheadstrong,-0.300000012
ronty78,0
rrh666,0.100000001
rskumarmpt,0.800000012
rtikzqu,-0.200000003
ruben__brax,-0.100000001
runningdad79,-0.699999988
s91_aa,0.200000003
sagethevirgoan,0
sahilll_07,-0.100000001
sakado_au,0.100000001
saldanhacelo,0.400000006
sambianchi_exe,-0.200000003
samiche_,0.100000001
samjoseph67,-0.800000012
sanagi8837,0.100000001
sandraross68,0.400000006
sanszab,0.5
sarath_cc,-0.200000003
sardegna_83,0.400000006
sarvJEET_302,-0.200000003
saveAmerica2000,0.400000006
saviourmoses12,-0.200000003
sdineshkumar012,-0.600000024
seenuarya1207,0.100000001
seimoja8,0.300000012
sepulvedanolis,0.300000012
sh2rpy,0
shabaazkalania,-0.100000001
shahdivya0102,0
shai55341827,0.800000012
shamirkp,0
shashowto,0.5
shawnmilll3r,-0.100000001
shawonlamia420,0.5
sherril763,0.400000006
shilixiaoshuya,0
shimi9,0.200000003
shinji_miyazaki,0.300000012
shiomigaoka_bs,0.100000001
shizushizupanda,0
shopmania06,0.699999988
shravanbraj,0
signore_armando,-0.200000003
simkins_willie,-0.5
sir_malvin,-0.600000024
siresirol10k,0.200000003
skarel99,-0.300000012
skyhawk1228,0.300000012
skylaner10,0.600000024
slimben28,-0.200000003
smitzikos,0.100000001
snowdino_jp,-0.300000012
snowwitch97,0.100000001
sohail444777,0.600000024
sonoapaticaik,-0.400000006
sonu_23092001,-0.100000001
soriasuazo,0.200000003
sourav_dutta1,0.100000001
sourish77100711,-0.699999988
sparrow_jack0,0.100000001
spon_e1,0.200000003
springday18523,0.200000003
srzybk60,0.300000012
stayfitwithgib,0.100000001
stefano_gobbi,0.5
steplnw168,0.5
stixnssj,0
stoyanvulev,0
sugarbe66369782,-0.100000001
sumit_krd,0.300000012
sumitmasih98,0
sundeepmalik,0.100000001
suning41,0.400000006
sunnybattsetseg,0.300000012
sunnyreactor,0.400000006
superdoctorbc,0.100000001
suv_x2z,-0.400000006
syusyu_wanwan,0
t_i_w_official,-0.899999976
taeuk_gazua,0.300000012
takmame,0
takuyamagic,0.200000003
tam_tanasan,0.200000003
tamtong13,0
tanyainglis5,0
tendaimakute,0.400000006
teoder111,0
textnull1,-0.100000001
teza_raawi,-0.800000012
thanhtung0911,0.100000001
the_strealer,0.200000003
thecheshireee,0
theeshitsinha,-0.5
thereviewcity_,-0.699999988
thesky51478906,0.300000012
thexform,0.600000024
thisizlexus1,0
thuannd01,0.200000003
tiu_dominic,0.899999976
tk0072973525693,-0.300000012
tkefqgxnbgl,0.600000024
tnjkannan,-0.699999988
tole_lojing,0.200000003
tonycha68096773,0
torumorioka1,0
treidsma,0.100000001
trichythamizhan,0.100000001
tripathi_0005,0
ttoe53975100,0.100000001
tulegith,-0.200000003
u_bakawat,0.899999976
ubalcaro,0.400000006
ubinha_vitor,0
uko_cletus,0.899999976
uloppty,0
urfavaries0,0.5
usman_akbar1,0.699999988
ustadhnajka,0.100000001
valterperazzini,0.300000012
vannguyenanalys,0.699999988
verborgendes,0.200000003
vesu_c,0.600000024
victoriososomos,0.200000003
vinodsudevan,-0.100000001
vishtcp,0
w_iraqui,0
walter_leonhard,-0.300000012
wastdrszx,-0.5
weird_koda,0
wepukhulu_91,-0.699999988
wheeler219,-0.800000012
williankallan,-0.100000001
wranghuang,0.699999988
x_note,0.300000012
xiaolangbb,0
xiaoxiao_sasa,0.300000012
xsoosranx,0.100000001
xudaxian1058,0.300000012
yadavneha2001,0.300000012
yamakazu830,0.200000003
yamin_karki,0.300000012
yanakilson,0.200000003
yaronmalaam,-0.100000001
yfvlhleguc,-0.400000006
yhchang__,0.5
yknljpkmwe,-0.200000003
yoshida731,0
yourdanny,0.200000003
ypsxav,0.200000003
yuannpeter,0.400000006
yuto_pvp,0
yuwillV,0.300000012
yyh38868370,0.300000012
zW6wnHpvfL3LPfp,0.100000001
zabi_khan_786,-0.400000006
zainmalik127890,0.100000001
zawmyolin88,0.699999988
zewgfraKSv0PS8I,0
zhangte521,0.200000003
zhangze02060038,0.200000003
zhangzhenming24,0
zhoujc15,0.400000006
zhoujingtang1,0.300000012
ziauddin_afccl,0.300000012
zsxm310,0.100000001
zxyyjhh,0
